YearStart,LocationDesc,Sex,Data_Value
2013,Maine,,
2013,Maine,,65.7
2013,Maine,,49.2
2013,Maine,Female,54.8
2013,Maine,,
2013,Maine,,47.9
2013,Maine,,50.2
2013,Maine,,46.3
2013,Maine,,41.3
2013,Maine,Male,52.3
2013,Maine,,
2013,Maine,,53.8
2013,Maine,,
2013,Maine,,53.7
2013,Maine,,53.6
2013,Maryland,,36.5
2013,Maryland,,39.1
2013,Maryland,,46.9
2013,Maryland,,46.2
2013,Maryland,,56.4
2013,Maryland,,55.0
2013,Maryland,,43.4
2013,Maryland,,45.2
2013,Maryland,,49.6
2013,Maryland,,49.6
2013,Maryland,,46.9
2013,Maryland,,46.8
2013,Maryland,,66.2
2013,Maryland,,50.1
2013,Maryland,,57.4
2013,Maryland,,51.4
2013,Maryland,Female,46.6
2013,Maryland,,
2013,Maryland,,44.5
2013,Maryland,,31.4
2013,Maryland,,41.1
2013,Maryland,,33.5
2013,Maryland,Male,50.7
2013,Maryland,,45.9
2013,Maryland,,52.2
2013,Maryland,,52.8
2013,Maryland,,48.4
2013,Maryland,,48.6
2013,Massachusetts,,44.9
2013,Massachusetts,,52.2
2013,Massachusetts,,54.8
2013,Massachusetts,,55.7
2013,Massachusetts,,60.3
2013,Massachusetts,,57.0
2013,Massachusetts,,50.2
2013,Massachusetts,,51.3
2013,Massachusetts,,51.6
2013,Massachusetts,,56.6
2013,Massachusetts,,56.0
2013,Massachusetts,,54.4
2013,Massachusetts,,
2013,Massachusetts,,42.3
2013,Massachusetts,,61.8
2013,Massachusetts,,52.3
2013,Massachusetts,Female,53.8
2013,Massachusetts,,
2013,Massachusetts,,48.0
2013,Massachusetts,,42.6
2013,Massachusetts,,46.1
2013,Massachusetts,,42.4
2013,Massachusetts,Male,55.3
2013,Massachusetts,,49.8
2013,Massachusetts,,57.1
2013,Massachusetts,,59.8
2013,Massachusetts,,56.0
2013,Massachusetts,,54.5
2013,Michigan,,47.1
2013,Michigan,,49.0
2013,Michigan,,52.7
2013,Michigan,,54.4
2013,Michigan,,60.1
2013,Michigan,,57.2
2013,Michigan,,53.6
2013,Michigan,,51.3
2013,Michigan,,54.2
2013,Michigan,,51.9
2013,Michigan,,50.4
2013,Michigan,,54.5
2013,Michigan,,51.3
2013,Michigan,,46.6
2013,Michigan,,60.1
2013,Michigan,,54.3
2013,Michigan,Female,51.5
2013,Michigan,,
2013,Michigan,,49.3
2013,Michigan,,51.8
2013,Michigan,,46.5
2013,Michigan,,43.5
2013,Michigan,Male,54.7
2013,Michigan,,45.0
2013,Michigan,,54.7
2013,Michigan,,
2013,Michigan,,54.7
2013,Michigan,,53.1
2013,Minnesota,,46.1
2013,Minnesota,,45.5
2013,Minnesota,,48.7
2013,Minnesota,,56.5
2013,Minnesota,,60.2
2013,Minnesota,,53.2
2013,Minnesota,,49.9
2013,Minnesota,,50.7
2013,Minnesota,,51.5
2013,Minnesota,,54.4
2013,Minnesota,,53.4
2013,Minnesota,,52.8
2013,Minnesota,,63.2
2013,Minnesota,,58.7
2013,Minnesota,,61.1
2013,Minnesota,,48.6
2013,Minnesota,Female,52.3
2013,Minnesota,,
2013,Minnesota,,47.6
2013,Minnesota,,39.5
2013,Minnesota,,46.0
2013,Minnesota,,37.3
2013,Minnesota,Male,53.1
2013,Minnesota,,44.4
2013,Minnesota,,53.5
2013,Minnesota,,46.3
2013,Minnesota,,53.1
2013,Minnesota,,52.7
2013,Mississippi,,35.9
2013,Mississippi,,37.4
2013,Mississippi,,40.8
2013,Mississippi,,43.8
2013,Mississippi,,46.6
2013,Mississippi,,38.0
2013,Mississippi,,
2013,Mississippi,,44.5
2013,Mississippi,,39.0
2013,Mississippi,,32.1
2013,Mississippi,,34.1
2013,Mississippi,,37.3
2013,Mississippi,,
2013,Mississippi,,
2013,Mississippi,,48.7
2013,Mississippi,,31.5
2013,Mississippi,Female,33.9
2013,Mississippi,,
2013,Mississippi,,34.8
2013,Mississippi,,44.1
2013,Mississippi,,28.5
2013,Mississippi,,24.7
2013,Mississippi,Male,41.3
2013,Mississippi,,34.1
2013,Mississippi,,38.8
2013,Mississippi,,
2013,Mississippi,,40.7
2013,Mississippi,,37.4
2013,Missouri,,44.1
2013,Missouri,,49.8
2013,Missouri,,47.7
2013,Missouri,,53.9
2013,Missouri,,56.4
2013,Missouri,,48.2
2013,Missouri,,56.1
2013,Missouri,,45.8
2013,Missouri,,44.7
2013,Missouri,,51.7
2013,Missouri,,49.3
2013,Missouri,,51.1
2013,Missouri,,
2013,Missouri,,
2013,Missouri,,56.1
2013,Missouri,,43.0
2013,Missouri,Female,48.1
2013,Missouri,,
2013,Missouri,,46.9
2013,Missouri,,33.8
2013,Missouri,,39.5
2013,Missouri,,38.2
2013,Missouri,Male,49.2
2013,Missouri,,40.3
2013,Missouri,,49.8
2013,Missouri,,
2013,Missouri,,49.1
2013,Missouri,,48.6
2013,Montana,,55.2
2013,Montana,,54.8
2013,Montana,,57.1
2013,Montana,,61.4
2013,Montana,,64.9
2013,Montana,,61.6
2013,Montana,,52.8
2013,Montana,,59.1
2013,Montana,,58.2
2013,Montana,,53.7
2013,Montana,,57.8
2013,Montana,,57.9
2013,Montana,,53.2
2013,Montana,,
2013,Montana,,67.9
2013,Montana,,55.0
2013,Montana,Female,58.4
2013,Montana,,
2013,Montana,,53.0
2013,Montana,,57.4
2013,Montana,,50.6
2013,Montana,,47.7
2013,Montana,Male,57.3
2013,Montana,,
2013,Montana,,58.2
2013,Montana,,
2013,Montana,,56.9
2013,Montana,,57.8
2013,Nebraska,,42.0
2013,Nebraska,,45.6
2013,Nebraska,,49.7
2013,Nebraska,,51.4
2013,Nebraska,,58.6
2013,Nebraska,,52.7
2013,Nebraska,,56.8
2013,Nebraska,,45.3
2013,Nebraska,,46.0
2013,Nebraska,,50.0
2013,Nebraska,,50.9
2013,Nebraska,,55.5
2013,Nebraska,,55.8
2013,Nebraska,,53.4
2013,Nebraska,,57.5
2013,Nebraska,,50.4
2013,Nebraska,Female,51.4
2013,Nebraska,,
2013,Nebraska,,46.9
2013,Nebraska,,40.1
2013,Nebraska,,42.9
2013,Nebraska,,36.1
2013,Nebraska,Male,48.8
2013,Nebraska,,52.3
2013,Nebraska,,50.8
2013,Nebraska,,
2013,Nebraska,,51.2
2013,Nebraska,,50.1
2013,Nevada,,49.9
2013,Nevada,,48.3
2013,Nevada,,55.8
2013,Nevada,,59.6
2013,Nevada,,61.7
2013,Nevada,,54.4
2013,Nevada,,42.8
2013,Nevada,,54.7
2013,Nevada,,52.1
2013,Nevada,,56.9
2013,Nevada,,52.8
2013,Nevada,,51.1
2013,Nevada,,
2013,Nevada,,58.1
2013,Nevada,,62.1
2013,Nevada,,51.0
2013,Nevada,Female,50.1
2013,Nevada,,
2013,Nevada,,50.0
2013,Nevada,,51.8
2013,Nevada,,40.6
2013,Nevada,,44.3
2013,Nevada,Male,57.0
2013,Nevada,,41.3
2013,Nevada,,55.5
2013,Nevada,,
2013,Nevada,,56.1
2013,Nevada,,53.6
2013,New Hampshire,,44.7
2013,New Hampshire,,47.9
2013,New Hampshire,,55.0
2013,New Hampshire,,57.7
2013,New Hampshire,,63.1
2013,New Hampshire,,58.7
2013,New Hampshire,,63.4
2013,New Hampshire,,49.6
2013,New Hampshire,,53.3
2013,New Hampshire,,55.4
2013,New Hampshire,,55.7
2013,New Hampshire,,59.0
2013,New Hampshire,,
2013,New Hampshire,,
2013,New Hampshire,,63.5
2013,New Hampshire,,51.9
2013,New Hampshire,Female,54.6
2013,New Hampshire,,
2013,New Hampshire,,51.3
2013,New Hampshire,,43.4
2013,New Hampshire,,44.0
2013,New Hampshire,,40.7
2013,New Hampshire,Male,56.2
2013,New Hampshire,,
2013,New Hampshire,,56.1
2013,New Hampshire,,45.5
2013,New Hampshire,,54.7
2013,New Hampshire,,55.4
2013,New Jersey,,42.0
2013,New Jersey,,44.0
2013,New Jersey,,51.2
2013,New Jersey,,49.4
2013,New Jersey,,57.7
2013,New Jersey,,55.1
2013,New Jersey,,33.3
2013,New Jersey,,46.0
2013,New Jersey,,48.3
2013,New Jersey,,51.8
2013,New Jersey,,50.9
2013,New Jersey,,51.7
2013,New Jersey,,24.4
2013,New Jersey,,45.3
2013,New Jersey,,58.0
2013,New Jersey,,47.9
2013,New Jersey,Female,47.9
2013,New Jersey,,
2013,New Jersey,,47.8
2013,New Jersey,,40.9
2013,New Jersey,,42.6
2013,New Jersey,,36.2
2013,New Jersey,Male,53.4
2013,New Jersey,,43.9
2013,New Jersey,,55.4
2013,New Jersey,,50.5
2013,New Jersey,,51.0
2013,New Jersey,,50.5
2013,New Mexico,,51.9
2013,New Mexico,,54.3
2013,New Mexico,,51.9
2013,New Mexico,,62.7
2013,New Mexico,,63.1
2013,New Mexico,,52.8
2013,New Mexico,,73.8
2013,New Mexico,,57.3
2013,New Mexico,,56.2
2013,New Mexico,,50.8
2013,New Mexico,,52.3
2013,New Mexico,,59.7
2013,New Mexico,,56.9
2013,New Mexico,,64.3
2013,New Mexico,,67.5
2013,New Mexico,,54.6
2013,New Mexico,Female,54.0
2013,New Mexico,,
2013,New Mexico,,50.6
2013,New Mexico,,48.3
2013,New Mexico,,45.2
2013,New Mexico,,39.9
2013,New Mexico,Male,56.0
2013,New Mexico,,58.5
2013,New Mexico,,60.0
2013,New Mexico,,
2013,New Mexico,,57.6
2013,New Mexico,,55.0
2013,New York,,40.5
2013,New York,,47.1
2013,New York,,45.9
2013,New York,,51.6
2013,New York,,53.4
2013,New York,,54.0
2013,New York,,48.9
2013,New York,,47.1
2013,New York,,44.8
2013,New York,,46.5
2013,New York,,44.2
2013,New York,,48.3
2013,New York,,
2013,New York,,38.1
2013,New York,,53.7
2013,New York,,46.8
2013,New York,Female,46.3
2013,New York,,
2013,New York,,42.6
2013,New York,,40.3
2013,New York,,39.3
2013,New York,,34.8
2013,New York,Male,48.3
2013,New York,,42.8
2013,New York,,51.6
2013,New York,,
2013,New York,,50.8
2013,New York,,47.3
2013,North Carolina,,41.3
2013,North Carolina,,47.1
2013,North Carolina,,50.1
2013,North Carolina,,54.4
2013,North Carolina,,58.4
2013,North Carolina,,51.7
2013,North Carolina,,44.0
2013,North Carolina,,50.7
2013,North Carolina,,45.1
2013,North Carolina,,43.9
2013,North Carolina,,49.9
2013,North Carolina,,51.4
2013,North Carolina,,41.6
2013,North Carolina,,62.5
2013,North Carolina,,60.5
2013,North Carolina,,46.8
2013,North Carolina,Female,47.2
2013,North Carolina,,
2013,North Carolina,,44.5
2013,North Carolina,,39.0
2013,North Carolina,,37.3
2013,North Carolina,,34.3
2013,North Carolina,Male,50.2
2013,North Carolina,,42.6
2013,North Carolina,,51.3
2013,North Carolina,,
2013,North Carolina,,50.3
2013,North Carolina,,48.6
2013,North Dakota,,42.0
2013,North Dakota,,40.8
2013,North Dakota,,43.0
2013,North Dakota,,46.2
2013,North Dakota,,51.1
2013,North Dakota,,45.5
2013,North Dakota,,
2013,North Dakota,,48.3
2013,North Dakota,,43.0
2013,North Dakota,,46.5
2013,North Dakota,,41.0
2013,North Dakota,,46.6
2013,North Dakota,,40.8
2013,North Dakota,,
2013,North Dakota,,52.1
2013,North Dakota,,41.7
2013,North Dakota,Female,47.3
2013,North Dakota,,
2013,North Dakota,,41.2
2013,North Dakota,,51.5
2013,North Dakota,,40.9
2013,North Dakota,,33.1
2013,North Dakota,Male,43.2
2013,North Dakota,,
2013,North Dakota,,45.2
2013,North Dakota,,
2013,North Dakota,,46.6
2013,North Dakota,,45.3
2013,Ohio,,44.0
2013,Ohio,,44.4
2013,Ohio,,51.2
2013,Ohio,,55.4
2013,Ohio,,58.2
2013,Ohio,,52.8
2013,Ohio,,52.7
2013,Ohio,,48.7
2013,Ohio,,48.9
2013,Ohio,,50.2
2013,Ohio,,48.5
2013,Ohio,,49.0
2013,Ohio,,51.2
2013,Ohio,,44.9
2013,Ohio,,57.6
2013,Ohio,,44.7
2013,Ohio,Female,47.9
2013,Ohio,,
2013,Ohio,,47.5
2013,Ohio,,41.4
2013,Ohio,,38.7
2013,Ohio,,35.8
2013,Ohio,Male,51.3
2013,Ohio,,44.7
2013,Ohio,,50.5
2013,Ohio,,60.7
2013,Ohio,,51.3
2013,Ohio,,49.5
2013,Oklahoma,,40.1
2013,Oklahoma,,44.9
2013,Oklahoma,,43.2
2013,Oklahoma,,46.7
2013,Oklahoma,,51.1
2013,Oklahoma,,46.4
2013,Oklahoma,,54.0
2013,Oklahoma,,43.7
2013,Oklahoma,,47.2
2013,Oklahoma,,41.1
2013,Oklahoma,,42.0
2013,Oklahoma,,44.0
2013,Oklahoma,,38.8
2013,Oklahoma,,44.4
2013,Oklahoma,,52.2
2013,Oklahoma,,40.6
2013,Oklahoma,Female,43.5
2013,Oklahoma,,
2013,Oklahoma,,40.9
2013,Oklahoma,,37.8
2013,Oklahoma,,37.9
2013,Oklahoma,,35.9
2013,Oklahoma,Male,44.4
2013,Oklahoma,,42.0
2013,Oklahoma,,44.7
2013,Oklahoma,,
2013,Oklahoma,,44.9
2013,Oklahoma,,43.9
2013,Oregon,,57.3
2013,Oregon,,64.8
2013,Oregon,,68.6
2013,Oregon,,63.6
2013,Oregon,,71.2
2013,Oregon,,61.4
2013,Oregon,,68.3
2013,Oregon,,67.3
2013,Oregon,,60.8
2013,Oregon,,60.6
2013,Oregon,,65.3
2013,Oregon,,67.4
2013,Oregon,,
2013,Oregon,,49.6
2013,Oregon,,71.5
2013,Oregon,,61.7
2013,Oregon,Female,65.4
2013,Oregon,,
2013,Oregon,,60.5
2013,Oregon,,58.3
2013,Oregon,,54.3
2013,Oregon,,47.8
2013,Oregon,Male,62.6
2013,Oregon,,
2013,Oregon,,65.4
2013,Oregon,,
2013,Oregon,,65.7
2013,Oregon,,64.1
2013,Pennsylvania,,41.0
2013,Pennsylvania,,39.4
2013,Pennsylvania,,46.5
2013,Pennsylvania,,50.2
2013,Pennsylvania,,56.8
2013,Pennsylvania,,50.2
2013,Pennsylvania,,44.7
2013,Pennsylvania,,44.5
2013,Pennsylvania,,47.9
2013,Pennsylvania,,48.6
2013,Pennsylvania,,47.4
2013,Pennsylvania,,48.3
2013,Pennsylvania,,
2013,Pennsylvania,,50.0
2013,Pennsylvania,,57.3
2013,Pennsylvania,,50.1
2013,Pennsylvania,Female,47.0
2013,Pennsylvania,,
2013,Pennsylvania,,45.0
2013,Pennsylvania,,45.8
2013,Pennsylvania,,37.4
2013,Pennsylvania,,34.7
2013,Pennsylvania,Male,48.7
2013,Pennsylvania,,37.6
2013,Pennsylvania,,48.9
2013,Pennsylvania,,
2013,Pennsylvania,,48.1
2013,Pennsylvania,,47.8
2013,Rhode Island,,39.5
2013,Rhode Island,,43.6
2013,Rhode Island,,43.5
2013,Rhode Island,,53.1
2013,Rhode Island,,58.1
2013,Rhode Island,,57.1
2013,Rhode Island,,
2013,Rhode Island,,47.4
2013,Rhode Island,,47.8
2013,Rhode Island,,48.8
2013,Rhode Island,,45.6
2013,Rhode Island,,49.4
2013,Rhode Island,,
2013,Rhode Island,,36.8
2013,Rhode Island,,60.0
2013,Rhode Island,,48.9
2013,Rhode Island,Female,47.6
2013,Rhode Island,,
2013,Rhode Island,,46.2
2013,Rhode Island,,38.1
2013,Rhode Island,,41.7
2013,Rhode Island,,33.4
2013,Rhode Island,Male,50.6
2013,Rhode Island,,42.8
2013,Rhode Island,,51.9
2013,Rhode Island,,31.2
2013,Rhode Island,,48.9
2013,Rhode Island,,49.1
2013,South Carolina,,43.9
2013,South Carolina,,42.2
2013,South Carolina,,50.0
2013,South Carolina,,54.7
2013,South Carolina,,60.9
2013,South Carolina,,51.0
2013,South Carolina,,59.1
2013,South Carolina,,48.0
2013,South Carolina,,47.2
2013,South Carolina,,50.7
2013,South Carolina,,44.7
2013,South Carolina,,52.6
2013,South Carolina,,37.4
2013,South Carolina,,
2013,South Carolina,,58.7
2013,South Carolina,,48.8
2013,South Carolina,Female,46.7
2013,South Carolina,,
2013,South Carolina,,44.4
2013,South Carolina,,40.0
2013,South Carolina,,36.3
2013,South Carolina,,41.0
2013,South Carolina,Male,51.7
2013,South Carolina,,42.5
2013,South Carolina,,52.3
2013,South Carolina,,
2013,South Carolina,,50.8
2013,South Carolina,,49.1
2013,South Dakota,,51.0
2013,South Dakota,,54.6
2013,South Dakota,,50.8
2013,South Dakota,,53.1
2013,South Dakota,,60.5
2013,South Dakota,,54.3
2013,South Dakota,,67.0
2013,South Dakota,,55.1
2013,South Dakota,,49.2
2013,South Dakota,,53.4
2013,South Dakota,,54.8
2013,South Dakota,,54.6
2013,South Dakota,,61.5
2013,South Dakota,,
2013,South Dakota,,59.6
2013,South Dakota,,49.2
2013,South Dakota,Female,55.6
2013,South Dakota,,
2013,South Dakota,,52.6
2013,South Dakota,,56.0
2013,South Dakota,,52.5
2013,South Dakota,,41.4
2013,South Dakota,Male,51.7
2013,South Dakota,,
2013,South Dakota,,52.9
2013,South Dakota,,
2013,South Dakota,,54.3
2013,South Dakota,,53.7
2013,Tennessee,,33.9
2013,Tennessee,,36.1
2013,Tennessee,,36.6
2013,Tennessee,,46.1
2013,Tennessee,,52.4
2013,Tennessee,,36.0
2013,Tennessee,,
2013,Tennessee,,39.7
2013,Tennessee,,39.1
2013,Tennessee,,37.4
2013,Tennessee,,33.5
2013,Tennessee,,39.7
2013,Tennessee,,
2013,Tennessee,,
2013,Tennessee,,47.7
2013,Tennessee,,34.7
2013,Tennessee,Female,35.4
2013,Tennessee,,
2013,Tennessee,,34.0
2013,Tennessee,,
2013,Tennessee,,24.3
2013,Tennessee,,24.8
2013,Tennessee,Male,40.2
2013,Tennessee,,32.7
2013,Tennessee,,38.0
2013,Tennessee,,
2013,Tennessee,,41.1
2013,Tennessee,,37.7
2013,Texas,,36.9
2013,Texas,,35.5
2013,Texas,,41.0
2013,Texas,,50.5
2013,Texas,,50.2
2013,Texas,,48.2
2013,Texas,,46.4
2013,Texas,,38.3
2013,Texas,,43.2
2013,Texas,,42.2
2013,Texas,,39.7
2013,Texas,,42.2
2013,Texas,,43.2
2013,Texas,,44.4
2013,Texas,,51.4
2013,Texas,,40.8
2013,Texas,Female,40.0
2013,Texas,,
2013,Texas,,39.7
2013,Texas,,37.3
2013,Texas,,33.2
2013,Texas,,31.3
2013,Texas,Male,44.3
2013,Texas,,39.6
2013,Texas,,46.0
2013,Texas,,
2013,Texas,,43.9
2013,Texas,,42.1
2013,Utah,,45.9
2013,Utah,,52.9
2013,Utah,,52.7
2013,Utah,,54.6
2013,Utah,,64.6
2013,Utah,,55.0
2013,Utah,,56.5
2013,Utah,,49.5
2013,Utah,,55.6
2013,Utah,,56.7
2013,Utah,,57.8
2013,Utah,,60.2
2013,Utah,,49.2
2013,Utah,,50.9
2013,Utah,,63.9
2013,Utah,,51.7
2013,Utah,Female,55.3
2013,Utah,,
2013,Utah,,51.4
2013,Utah,,44.9
2013,Utah,,50.6
2013,Utah,,38.0
2013,Utah,Male,55.2
2013,Utah,,
2013,Utah,,56.9
2013,Utah,,
2013,Utah,,56.3
2013,Utah,,55.3
2013,Vermont,,48.1
2013,Vermont,,57.5
2013,Vermont,,57.1
2013,Vermont,,61.2
2013,Vermont,,67.1
2013,Vermont,,59.5
2013,Vermont,,41.6
2013,Vermont,,53.3
2013,Vermont,,59.2
2013,Vermont,,59.9
2013,Vermont,,59.9
2013,Vermont,,59.6
2013,Vermont,,55.0
2013,Vermont,,
2013,Vermont,,70.3
2013,Vermont,,57.9
2013,Vermont,Female,59.4
2013,Vermont,,
2013,Vermont,,51.9
2013,Vermont,,
2013,Vermont,,49.0
2013,Vermont,,46.7
2013,Vermont,Male,58.1
2013,Vermont,,
2013,Vermont,,59.0
2013,Vermont,,
2013,Vermont,,56.7
2013,Vermont,,58.8
2013,Virginia,,39.2
2013,Virginia,,46.8
2013,Virginia,,49.1
2013,Virginia,,53.9
2013,Virginia,,63.2
2013,Virginia,,52.7
2013,Virginia,,44.9
2013,Virginia,,50.1
2013,Virginia,,52.0
2013,Virginia,,53.0
2013,Virginia,,51.4
2013,Virginia,,52.2
2013,Virginia,,54.7
2013,Virginia,,43.2
2013,Virginia,,61.2
2013,Virginia,,48.0
2013,Virginia,Female,49.9
2013,Virginia,,
2013,Virginia,,46.1
2013,Virginia,,41.1
2013,Virginia,,42.5
2013,Virginia,,34.6
2013,Virginia,Male,54.0
2013,Virginia,,49.1
2013,Virginia,,54.8
2013,Virginia,,43.6
2013,Virginia,,54.4
2013,Virginia,,51.9
2013,Washington,,45.8
2013,Washington,,54.0
2013,Washington,,58.3
2013,Washington,,58.1
2013,Washington,,62.6
2013,Washington,,59.6
2013,Washington,,61.4
2013,Washington,,54.0
2013,Washington,,49.7
2013,Washington,,54.9
2013,Washington,,57.8
2013,Washington,,62.4
2013,Washington,,45.0
2013,Washington,,50.6
2013,Washington,,62.8
2013,Washington,,54.9
2013,Washington,Female,56.8
2013,Washington,,
2013,Washington,,54.7
2013,Washington,,39.9
2013,Washington,,48.7
2013,Washington,,38.2
2013,Washington,Male,55.8
2013,Washington,,41.5
2013,Washington,,59.5
2013,Washington,,63.1
2013,Washington,,57.6
2013,Washington,,56.3
2013,West Virginia,,42.0
2013,West Virginia,,48.2
2013,West Virginia,,51.3
2013,West Virginia,,50.8
2013,West Virginia,,55.4
2013,West Virginia,,56.0
2013,West Virginia,,53.2
2013,West Virginia,,49.5
2013,West Virginia,,47.1
2013,West Virginia,,46.2
2013,West Virginia,,43.3
2013,West Virginia,,47.1
2013,West Virginia,,
2013,West Virginia,,
2013,West Virginia,,56.4
2013,West Virginia,,46.9
2013,West Virginia,Female,45.3
2013,West Virginia,,
2013,West Virginia,,47.6
2013,West Virginia,,40.6
2013,West Virginia,,38.4
2013,West Virginia,,34.8
2013,West Virginia,Male,50.0
2013,West Virginia,,54.5
2013,West Virginia,,47.2
2013,West Virginia,,
2013,West Virginia,,50.3
2013,West Virginia,,47.6
2013,Wisconsin,,47.7
2013,Wisconsin,,48.8
2013,Wisconsin,,54.7
2013,Wisconsin,,60.5
2013,Wisconsin,,55.5
2013,Wisconsin,,55.1
2013,Wisconsin,,42.6
2013,Wisconsin,,52.6
2013,Wisconsin,,53.2
2013,Wisconsin,,49.5
2013,Wisconsin,,52.4
2013,Wisconsin,,57.8
2013,Wisconsin,,57.4
2013,Wisconsin,,
2013,Wisconsin,,59.6
2013,Wisconsin,,54.7
2013,Wisconsin,Female,54.2
2013,Wisconsin,,
2013,Wisconsin,,51.0
2013,Wisconsin,,44.0
2013,Wisconsin,,44.3
2013,Wisconsin,,41.5
2013,Wisconsin,Male,52.5
2013,Wisconsin,,48.8
2013,Wisconsin,,54.5
2013,Wisconsin,,
2013,Wisconsin,,54.6
2013,Wisconsin,,53.4
2013,Wyoming,,51.0
2013,Wyoming,,48.0
2013,Wyoming,,52.6
2013,Wyoming,,59.3
2013,Wyoming,,61.5
2013,Wyoming,,58.3
2013,Wyoming,,38.9
2013,Wyoming,,55.8
2013,Wyoming,,50.0
2013,Wyoming,,52.9
2013,Wyoming,,54.7
2013,Wyoming,,54.5
2013,Wyoming,,57.4
2013,Wyoming,,
2013,Wyoming,,64.1
2013,Wyoming,,47.7
2013,Wyoming,Female,54.8
2013,Wyoming,,
2013,Wyoming,,48.0
2013,Wyoming,,50.2
2013,Wyoming,,44.7
2013,Wyoming,,43.9
2013,Wyoming,Male,53.7
2013,Wyoming,,
2013,Wyoming,,54.8
2013,Wyoming,,53.9
2013,Wyoming,,55.8
2013,Wyoming,,54.2
2013,National,,43.4
2013,National,,46.1
2013,National,,50.0
2013,National,,53.8
2013,National,,59.0
2013,National,,54.2
2013,National,,53.7
2013,National,,48.6
2013,National,,48.6
2013,National,,49.2
2013,National,,49.3
2013,National,,52.0
2013,National,,51.0
2013,National,,47.1
2013,National,,58.8
2013,National,,47.7
2013,National,Female,48.8
2013,National,,51.0
2013,National,,46.4
2013,National,,43.9
2013,National,,41.1
2013,National,,37.5
2013,National,Male,51.6
2013,National,,44.2
2013,National,,52.8
2013,National,,52.1
2013,National,,52.3
2013,National,,50.2
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,Female,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,Male,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Guam,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,Female,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,Male,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Puerto Rico,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,Female,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,Male,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Virgin Islands,,
2013,Alabama,,14.3
2013,Alabama,,18.0
2013,Alabama,,15.2
2013,Alabama,,20.1
2013,Alabama,,18.7
2013,Alabama,,26.5
2013,Alabama,,
2013,Alabama,,20.7
2013,Alabama,,16.2
2013,Alabama,,14.7
2013,Alabama,,10.5
2013,Alabama,,11.3
2013,Alabama,,19.2
2013,Alabama,,
2013,Alabama,,24.4
2013,Alabama,,15.1
2013,Alabama,Female,12.6
2013,Alabama,,
2013,Alabama,,12.5
2013,Alabama,,
2013,Alabama,,9.4
2013,Alabama,,8.9
2013,Alabama,Male,19.6
2013,Alabama,,17.2
2013,Alabama,,15.6
2013,Alabama,,
2013,Alabama,,17.4
2013,Alabama,,15.9
2013,Alaska,,21.1
2013,Alaska,,24.2
2013,Alaska,,27.0
2013,Alaska,,26.9
2013,Alaska,,26.2
2013,Alaska,,34.9
2013,Alaska,,29.4
2013,Alaska,,33.8
2013,Alaska,,20.5
2013,Alaska,,21.9
2013,Alaska,,19.4
2013,Alaska,,19.6
2013,Alaska,,18.4
2013,Alaska,,28.7
2013,Alaska,,33.1
2013,Alaska,,27.7
2013,Alaska,Female,23.9
2013,Alaska,,
2013,Alaska,,19.6
2013,Alaska,,20.5
2013,Alaska,,16.9
2013,Alaska,,16.6
2013,Alaska,Male,26.2
2013,Alaska,,30.6
2013,Alaska,,25.8
2013,Alaska,,
2013,Alaska,,25.9
2013,Alaska,,25.1
2013,Arizona,,17.5
2013,Arizona,,17.7
2013,Arizona,,30.9
2013,Arizona,,18.8
2013,Arizona,,29.6
2013,Arizona,,28.0
2013,Arizona,,23.7
2013,Arizona,,30.7
2013,Arizona,,17.7
2013,Arizona,,21.2
